"Time","Timestamp","iowait","irq","nice","softirq","steal","system","user","Used","Buffer","Cached","Free","br-10cd1f6f3899 receive","docker0 receive","eth0 receive","eth1 receive","lo receive","veth6750e95 receive","br-10cd1f6f3899 transmit","docker0 transmit","eth0 transmit","eth1 transmit","lo transmit","veth6750e95 transmit"
"2023-04-16 03:00:00","1681588800000","0%","0%","0%","1.20%","0.500%","1.30%","3.70%","375 MiB","31.3 MiB","405 MiB","158 MiB","1.03 GB/s","0 kB/s","5.60 kB/s","661 MB/s","0 kB/s","1.03 GB/s","661 MB/s","0 kB/s","5.40 kB/s","1.03 GB/s","0 kB/s","661 MB/s"
"2023-04-16 03:00:10","1681588810000","0%","0%","0%","2.30%","2.50%","2.50%","4.30%","376 MiB","31.3 MiB","405 MiB","157 MiB","619 MB/s","0 kB/s","0 kB/s","414 MB/s","0 kB/s","624 MB/s","414 MB/s","0 kB/s","0 kB/s","625 MB/s","0 kB/s","414 MB/s"
"2023-04-16 03:00:20","1681588820000","0%","0%","0%","1.10%","0.700%","1.70%","3.60%","375 MiB","31.3 MiB","405 MiB","158 MiB","1.01 GB/s","0 kB/s","0 kB/s","642 MB/s","0 kB/s","1.02 GB/s","642 MB/s","0 kB/s","0 kB/s","1.02 GB/s","0 kB/s","642 MB/s"
"2023-04-16 03:00:30","1681588830000","0%","0%","0%","0.400%","0.100%","0.200%","4.10%","375 MiB","31.3 MiB","405 MiB","158 MiB","1.50 GB/s","0 kB/s","0 kB/s","916 MB/s","0 kB/s","1.51 GB/s","916 MB/s","0 kB/s","0 kB/s","1.51 GB/s","0 kB/s","916 MB/s"
"2023-04-16 03:00:40","1681588840000","0%","0%","0%","0.400%","0.300%","0.500%","2.90%","375 MiB","31.3 MiB","405 MiB","158 MiB","965 MB/s","0 kB/s","0 kB/s","594 MB/s","0 kB/s","966 MB/s","594 MB/s","0 kB/s","0 kB/s","967 MB/s","0 kB/s","594 MB/s"
"2023-04-16 03:00:50","1681588850000","0%","0%","0%","1.20%","0.700%","2.60%","2.40%","375 MiB","31.3 MiB","405 MiB","158 MiB","166 MB/s","0 kB/s","0 kB/s","174 MB/s","0 kB/s","172 MB/s","174 MB/s","0 kB/s","0 kB/s","173 MB/s","0 kB/s","174 MB/s"
"2023-04-16 03:01:00","1681588860000","0%","0%","0%","1.30%","0.600%","1.20%","2.80%","375 MiB","31.3 MiB","405 MiB","158 MiB","607 MB/s","0 kB/s","0 kB/s","373 MB/s","0 kB/s","609 MB/s","373 MB/s","0 kB/s","0 kB/s","610 MB/s","0 kB/s","373 MB/s"
"2023-04-16 03:01:10","1681588870000","0%","0%","0%","0.200%","0%","0.200%","1.40%","375 MiB","31.3 MiB","405 MiB","158 MiB","434 MB/s","0 kB/s","17.8 kB/s","266 MB/s","0 kB/s","435 MB/s","266 MB/s","0 kB/s","18.4 kB/s","436 MB/s","0 kB/s","266 MB/s"
"2023-04-16 03:01:20","1681588880000","0%","0%","0%","1.50%","0.600%","1.90%","1.80%","375 MiB","31.3 MiB","405 MiB","158 MiB","108 MB/s","0 kB/s","5.60 kB/s","117 MB/s","0 kB/s","112 MB/s","117 MB/s","0 kB/s","4.60 kB/s","113 MB/s","0 kB/s","117 MB/s"
"2023-04-16 03:01:30","1681588890000","0%","0%","0%","0.900%","0.300%","0.500%","3.70%","375 MiB","31.3 MiB","405 MiB","158 MiB","1.03 GB/s","0 kB/s","28 kB/s","641 MB/s","0 kB/s","1.03 GB/s","641 MB/s","0 kB/s","16.2 kB/s","1.03 GB/s","0 kB/s","641 MB/s"
"2023-04-16 03:01:40","1681588900000","0%","0%","0%","0.400%","0.300%","0.900%","3.60%","375 MiB","31.3 MiB","405 MiB","158 MiB","1.01 GB/s","0 kB/s","5.90 kB/s","617 MB/s","0 kB/s","1.01 GB/s","617 MB/s","0 kB/s","8.70 kB/s","1.01 GB/s","0 kB/s","617 MB/s"
"2023-04-16 03:01:50","1681588910000","0%","0%","0%","1.20%","0.500%","2.60%","3.10%","375 MiB","31.3 MiB","405 MiB","158 MiB","644 MB/s","0 kB/s","74.1 kB/s","431 MB/s","0 kB/s","648 MB/s","431 MB/s","0 kB/s","308 kB/s","649 MB/s","0 kB/s","431 MB/s"
"2023-04-16 03:02:00","1681588920000","0%","0%","0%","1.000%","0.200%","1.00%","2.10%","375 MiB","31.3 MiB","405 MiB","158 MiB","588 MB/s","0 kB/s","0 kB/s","373 MB/s","0 kB/s","590 MB/s","373 MB/s","0 kB/s","0 kB/s","591 MB/s","0 kB/s","373 MB/s"
"2023-04-16 03:02:10","1681588930000","0%","0%","0%","0.800%","0.300%","0.800%","2.30%","375 MiB","31.3 MiB","405 MiB","158 MiB","594 MB/s","0 kB/s","5.60 kB/s","377 MB/s","0 kB/s","596 MB/s","377 MB/s","0 kB/s","5.40 kB/s","597 MB/s","0 kB/s","377 MB/s"
"2023-04-16 03:02:20","1681588940000","0%","0%","0%","0.900%","0.200%","1.30%","3.80%","375 MiB","31.3 MiB","405 MiB","158 MiB","1.46 GB/s","0 kB/s","0 kB/s","906 MB/s","0 kB/s","1.46 GB/s","906 MB/s","0 kB/s","0 kB/s","1.46 GB/s","0 kB/s","906 MB/s"
"2023-04-16 03:02:30","1681588950000","0%","0%","0%","0.600%","0.400%","0.600%","0.900%","375 MiB","31.3 MiB","405 MiB","158 MiB","50.2 MB/s","0 kB/s","11.8 kB/s","44.4 MB/s","0 kB/s","51.7 MB/s","44.4 MB/s","0 kB/s","9.60 kB/s","52.7 MB/s","0 kB/s","44.4 MB/s"
"2023-04-16 03:02:40","1681588960000","0%","0%","0%","0.300%","0%","0.300%","4.10%","375 MiB","31.3 MiB","405 MiB","158 MiB","1.54 GB/s","0 kB/s","0 kB/s","939 MB/s","0 kB/s","1.54 GB/s","939 MB/s","0 kB/s","0 kB/s","1.54 GB/s","0 kB/s","939 MB/s"
"2023-04-16 03:02:50","1681588970000","0%","0%","0%","0.800%","0.200%","0.900%","2.30%","375 MiB","31.3 MiB","405 MiB","158 MiB","564 MB/s","0 kB/s","6.70 kB/s","360 MB/s","0 kB/s","566 MB/s","360 MB/s","0 kB/s","9.50 kB/s","567 MB/s","0 kB/s","360 MB/s"
"2023-04-16 03:03:00","1681588980000","0%","0%","0%","1.50%","0.500%","2.30%","2.30%","375 MiB","31.3 MiB","405 MiB","158 MiB","162 MB/s","0 kB/s","0 kB/s","147 MB/s","0 kB/s","167 MB/s","147 MB/s","0 kB/s","0 kB/s","168 MB/s","0 kB/s","147 MB/s"
"2023-04-16 03:03:10","1681588990000","0%","0%","0%","0.400%","0.100%","0.700%","1.90%","375 MiB","31.3 MiB","405 MiB","158 MiB","564 MB/s","0 kB/s","13.4 kB/s","353 MB/s","0 kB/s","566 MB/s","353 MB/s","0 kB/s","9.60 kB/s","567 MB/s","0 kB/s","353 MB/s"
"2023-04-16 03:03:20","1681589000000","0%","0%","0%","0%","0%","0.300%","2.50%","375 MiB","31.3 MiB","405 MiB","158 MiB","1.07 GB/s","0 kB/s","0 kB/s","651 MB/s","0 kB/s","1.07 GB/s","651 MB/s","0 kB/s","0 kB/s","1.07 GB/s","0 kB/s","651 MB/s"
"2023-04-16 03:03:30","1681589010000","0%","0%","0%","0.500%","0.200%","0.500%","2.90%","375 MiB","31.3 MiB","405 MiB","158 MiB","964 MB/s","0 kB/s","11.6 kB/s","596 MB/s","0 kB/s","966 MB/s","596 MB/s","0 kB/s","10.8 kB/s","967 MB/s","0 kB/s","596 MB/s"
"2023-04-16 03:03:40","1681589020000","0%","0%","0%","0.400%","0.200%","0.800%","3.80%","375 MiB","31.3 MiB","405 MiB","158 MiB","1.49 GB/s","0 kB/s","5.80 kB/s","915 MB/s","0 kB/s","1.49 GB/s","915 MB/s","0 kB/s","5.40 kB/s","1.49 GB/s","0 kB/s","915 MB/s"
"2023-04-16 03:03:50","1681589030000","0%","0%","0%","0.200%","0.100%","0.400%","2.40%","375 MiB","31.3 MiB","405 MiB","158 MiB","939 MB/s","0 kB/s","56.5 kB/s","574 MB/s","0 kB/s","940 MB/s","574 MB/s","0 kB/s","293 kB/s","941 MB/s","0 kB/s","574 MB/s"
"2023-04-16 03:04:00","1681589040000","0%","0%","0%","0.1000%","0.100%","0.200%","2.70%","375 MiB","31.3 MiB","405 MiB","158 MiB","983 MB/s","0 kB/s","0 kB/s","600 MB/s","0 kB/s","984 MB/s","600 MB/s","0 kB/s","0 kB/s","985 MB/s","0 kB/s","600 MB/s"
"2023-04-16 03:04:10","1681589050000","0%","0%","0%","0.100%","0.1000%","0.200%","1.50%","375 MiB","31.3 MiB","405 MiB","158 MiB","473 MB/s","0 kB/s","0 kB/s","288 MB/s","0 kB/s","473 MB/s","288 MB/s","0 kB/s","0 kB/s","474 MB/s","0 kB/s","288 MB/s"
"2023-04-16 03:04:20","1681589060000","0%","0%","0%","0.1000%","0.300%","0.300%","0.500%","375 MiB","31.3 MiB","405 MiB","158 MiB","18.0 MB/s","0 kB/s","5.60 kB/s","16.6 MB/s","0 kB/s","18.6 MB/s","16.5 MB/s","0 kB/s","5.40 kB/s","19.6 MB/s","0 kB/s","16.5 MB/s"
"2023-04-16 03:04:30","1681589070000","0%","0%","0%","0%","0.1000%","0.1000%","1.20%","375 MiB","31.3 MiB","405 MiB","158 MiB","430 MB/s","0 kB/s","11.2 kB/s","263 MB/s","0 kB/s","431 MB/s","263 MB/s","0 kB/s","10.8 kB/s","431 MB/s","0 kB/s","263 MB/s"
"2023-04-16 03:04:40","1681589080000","0%","0%","0%","0%","0%","0.100%","0.200%","375 MiB","31.3 MiB","405 MiB","158 MiB","3.52 MB/s","0 kB/s","11.6 kB/s","2.31 MB/s","0 kB/s","3.54 MB/s","2.26 MB/s","0 kB/s","9.60 kB/s","4.50 MB/s","0 kB/s","2.26 MB/s"
"2023-04-16 03:04:50","1681589090000","0%","0%","0%","2.40%","0.800%","2.50%","6.60%","375 MiB","31.3 MiB","405 MiB","158 MiB","1.66 GB/s","0 kB/s","0 kB/s","1.35 GB/s","0 kB/s","1.66 GB/s","1.35 GB/s","0 kB/s","0 kB/s","1.67 GB/s","0 kB/s","1.35 GB/s"
"2023-04-16 03:05:00","1681589100000","0%","0%","0%","5%","2.10%","5.90%","14.1%","387 MiB","31.3 MiB","405 MiB","146 MiB","4.81 GB/s","0 kB/s","14 kB/s","2.82 GB/s","0 kB/s","4.83 GB/s","2.82 GB/s","0 kB/s","16.4 kB/s","4.83 GB/s","0 kB/s","2.82 GB/s"
"2023-04-16 03:05:10","1681589110000","0%","0%","0%","2.50%","1.60%","2.50%","13.4%","386 MiB","31.3 MiB","405 MiB","147 MiB","4.08 GB/s","0 kB/s","23 kB/s","2.58 GB/s","0 kB/s","4.09 GB/s","2.58 GB/s","0 kB/s","15 kB/s","4.09 GB/s","0 kB/s","2.58 GB/s"
"2023-04-16 03:05:20","1681589120000","0%","0%","0%","4.30%","1.80%","4.80%","17.8%","373 MiB","31.3 MiB","405 MiB","160 MiB","5.53 GB/s","0 kB/s","5.80 kB/s","3.49 GB/s","0 kB/s","5.55 GB/s","3.49 GB/s","0 kB/s","5.40 kB/s","5.55 GB/s","0 kB/s","3.49 GB/s"
"2023-04-16 03:05:30","1681589130000","0%","0%","0%","5.10%","2.10%","5%","15.3%","372 MiB","31.3 MiB","405 MiB","161 MiB","3.82 GB/s","0 kB/s","11.2 kB/s","2.65 GB/s","0 kB/s","3.84 GB/s","2.65 GB/s","0 kB/s","5.40 kB/s","3.84 GB/s","0 kB/s","2.65 GB/s"
"2023-04-16 03:05:40","1681589140000","0%","0%","0%","3.60%","1.30%","4.70%","11.9%","372 MiB","31.3 MiB","405 MiB","161 MiB","3.46 GB/s","0 kB/s","28.6 kB/s","2.05 GB/s","0 kB/s","3.47 GB/s","2.05 GB/s","0 kB/s","15 kB/s","3.47 GB/s","0 kB/s","2.05 GB/s"
"2023-04-16 03:05:50","1681589150000","0%","0%","0%","5%","1.70%","4.70%","17.0%","372 MiB","31.3 MiB","405 MiB","161 MiB","4.97 GB/s","0 kB/s","56.5 kB/s","3.28 GB/s","0 kB/s","4.99 GB/s","3.28 GB/s","0 kB/s","292 kB/s","4.99 GB/s","0 kB/s","3.28 GB/s"
"2023-04-16 03:06:00","1681589160000","0%","0%","0%","4.10%","1.30%","4.10%","16.5%","380 MiB","31.3 MiB","405 MiB","153 MiB","5.89 GB/s","0 kB/s","0 kB/s","3.60 GB/s","0 kB/s","5.90 GB/s","3.60 GB/s","0 kB/s","0 kB/s","5.90 GB/s","0 kB/s","3.60 GB/s"
"2023-04-16 03:06:10","1681589170000","0%","0%","0%","3.40%","2.60%","3.70%","13.0%","377 MiB","31.3 MiB","405 MiB","156 MiB","3.13 GB/s","0 kB/s","0 kB/s","2.35 GB/s","0 kB/s","3.14 GB/s","2.35 GB/s","0 kB/s","0 kB/s","3.14 GB/s","0 kB/s","2.35 GB/s"
"2023-04-16 03:06:20","1681589180000","0%","0%","0%","5.40%","1.50%","5.30%","14.4%","369 MiB","31.3 MiB","405 MiB","164 MiB","4.53 GB/s","0 kB/s","28.8 kB/s","2.62 GB/s","0 kB/s","4.56 GB/s","2.62 GB/s","0 kB/s","20.4 kB/s","4.56 GB/s","0 kB/s","2.62 GB/s"
"2023-04-16 03:06:30","1681589190000","0%","0%","0%","4.00%","2.80%","4.50%","19.3%","369 MiB","31.3 MiB","405 MiB","164 MiB","5.44 GB/s","0 kB/s","5.60 kB/s","3.43 GB/s","0 kB/s","5.45 GB/s","3.43 GB/s","0 kB/s","7.40 kB/s","5.45 GB/s","0 kB/s","3.43 GB/s"
"2023-04-16 03:06:40","1681589200000","0%","0%","0%","3.50%","1.90%","4.10%","9.90%","373 MiB","31.3 MiB","405 MiB","160 MiB","2.42 GB/s","0 kB/s","14.8 kB/s","1.59 GB/s","0 kB/s","2.44 GB/s","1.59 GB/s","0 kB/s","10.8 kB/s","2.44 GB/s","0 kB/s","1.59 GB/s"
"2023-04-16 03:06:50","1681589210000","0%","0%","0%","3.50%","1.60%","4.00%","10.4%","373 MiB","31.3 MiB","405 MiB","160 MiB","2.88 GB/s","0 kB/s","17.6 kB/s","1.86 GB/s","0 kB/s","2.89 GB/s","1.86 GB/s","0 kB/s","15 kB/s","2.89 GB/s","0 kB/s","1.86 GB/s"
"2023-04-16 03:07:00","1681589220000","0%","0%","0%","1.000%","0.500%","1.80%","9.90%","373 MiB","31.3 MiB","405 MiB","160 MiB","3.10 GB/s","0 kB/s","0 kB/s","1.90 GB/s","0 kB/s","3.11 GB/s","1.90 GB/s","0 kB/s","0 kB/s","3.11 GB/s","0 kB/s","1.90 GB/s"
"2023-04-16 03:07:10","1681589230000","0%","0%","0%","2.50%","1.70%","3.10%","5.40%","373 MiB","31.3 MiB","405 MiB","160 MiB","1.22 GB/s","0 kB/s","17 kB/s","820 MB/s","0 kB/s","1.23 GB/s","820 MB/s","0 kB/s","10.8 kB/s","1.23 GB/s","0 kB/s","820 MB/s"
"2023-04-16 03:07:20","1681589240000","0%","0%","0%","1.70%","1.30%","2.60%","8.90%","370 MiB","31.3 MiB","405 MiB","163 MiB","2.60 GB/s","0 kB/s","11.6 kB/s","1.64 GB/s","0 kB/s","2.61 GB/s","1.64 GB/s","0 kB/s","9.60 kB/s","2.61 GB/s","0 kB/s","1.64 GB/s"
"2023-04-16 03:07:30","1681589250000","0%","0%","0%","1.50%","1.30%","2.60%","4.70%","370 MiB","31.3 MiB","405 MiB","163 MiB","1.17 GB/s","0 kB/s","5.60 kB/s","770 MB/s","0 kB/s","1.17 GB/s","770 MB/s","0 kB/s","5.40 kB/s","1.17 GB/s","0 kB/s","770 MB/s"
"2023-04-16 03:07:40","1681589260000","0%","0%","0%","1.90%","1.10%","2.70%","8.70%","371 MiB","31.3 MiB","405 MiB","162 MiB","2.58 GB/s","0 kB/s","0 kB/s","1.61 GB/s","0 kB/s","2.58 GB/s","1.61 GB/s","0 kB/s","0 kB/s","2.58 GB/s","0 kB/s","1.61 GB/s"
"2023-04-16 03:07:50","1681589270000","0%","0%","0%","2.00%","1.40%","3.20%","7.70%","371 MiB","31.3 MiB","405 MiB","162 MiB","2.10 GB/s","0 kB/s","67.7 kB/s","1.38 GB/s","0 kB/s","2.11 GB/s","1.38 GB/s","0 kB/s","295 kB/s","2.11 GB/s","0 kB/s","1.38 GB/s"
"2023-04-16 03:08:00","1681589280000","0%","0%","0%","1.60%","1.20%","2.10%","6.10%","371 MiB","31.3 MiB","405 MiB","162 MiB","1.62 GB/s","0 kB/s","11.6 kB/s","1.04 GB/s","0 kB/s","1.63 GB/s","1.04 GB/s","0 kB/s","17.8 kB/s","1.63 GB/s","0 kB/s","1.04 GB/s"
"2023-04-16 03:08:10","1681589290000","0%","0%","0%","3.10%","2.40%","3.40%","8.60%","371 MiB","31.3 MiB","405 MiB","162 MiB","2.22 GB/s","0 kB/s","7.40 kB/s","1.43 GB/s","0 kB/s","2.23 GB/s","1.43 GB/s","0 kB/s","10.2 kB/s","2.23 GB/s","0 kB/s","1.43 GB/s"
"2023-04-16 03:08:20","1681589300000","0%","0%","0%","1.70%","0.900%","2.30%","6.80%","371 MiB","31.3 MiB","405 MiB","162 MiB","1.81 GB/s","0 kB/s","7 kB/s","1.18 GB/s","0 kB/s","1.82 GB/s","1.18 GB/s","0 kB/s","9.80 kB/s","1.82 GB/s","0 kB/s","1.18 GB/s"
"2023-04-16 03:08:30","1681589310000","0%","0%","0%","3.90%","2.70%","5.20%","8.30%","366 MiB","31.3 MiB","405 MiB","167 MiB","1.87 GB/s","0 kB/s","6 kB/s","1.26 GB/s","0 kB/s","1.88 GB/s","1.26 GB/s","0 kB/s","4.20 kB/s","1.88 GB/s","0 kB/s","1.26 GB/s"
"2023-04-16 03:08:40","1681589320000","0%","0%","0%","3.00%","1.70%","4.50%","9.70%","366 MiB","31.3 MiB","405 MiB","166 MiB","2.14 GB/s","0 kB/s","13.2 kB/s","1.41 GB/s","0 kB/s","2.15 GB/s","1.41 GB/s","0 kB/s","10.8 kB/s","2.15 GB/s","0 kB/s","1.41 GB/s"
"2023-04-16 03:08:50","1681589330000","0%","0%","0%","2.20%","1.10%","2.50%","10.5%","366 MiB","31.3 MiB","405 MiB","166 MiB","3.19 GB/s","0 kB/s","0 kB/s","2.01 GB/s","0 kB/s","3.20 GB/s","2.01 GB/s","0 kB/s","0 kB/s","3.20 GB/s","0 kB/s","2.01 GB/s"
"2023-04-16 03:09:00","1681589340000","0%","0%","0%","1.30%","0.800%","1.90%","7.90%","370 MiB","31.3 MiB","405 MiB","162 MiB","2.60 GB/s","0 kB/s","17.2 kB/s","1.62 GB/s","0 kB/s","2.61 GB/s","1.62 GB/s","0 kB/s","15 kB/s","2.61 GB/s","0 kB/s","1.62 GB/s"
"2023-04-16 03:09:10","1681589350000","0%","0%","0%","2.40%","1.70%","3.10%","7.60%","370 MiB","31.3 MiB","405 MiB","162 MiB","1.67 GB/s","0 kB/s","5.60 kB/s","1.08 GB/s","0 kB/s","1.67 GB/s","1.08 GB/s","0 kB/s","5.40 kB/s","1.67 GB/s","0 kB/s","1.08 GB/s"
"2023-04-16 03:09:20","1681589360000","0%","0%","0%","2.20%","1.30%","3.30%","5.90%","370 MiB","31.3 MiB","405 MiB","162 MiB","1.67 GB/s","0 kB/s","5.80 kB/s","1.07 GB/s","0 kB/s","1.67 GB/s","1.07 GB/s","0 kB/s","5.40 kB/s","1.67 GB/s","0 kB/s","1.07 GB/s"
"2023-04-16 03:09:30","1681589370000","0%","0%","0%","2.50%","1.40%","3.60%","7.40%","370 MiB","31.3 MiB","405 MiB","162 MiB","1.76 GB/s","0 kB/s","0 kB/s","1.42 GB/s","0 kB/s","1.77 GB/s","1.42 GB/s","0 kB/s","0 kB/s","1.77 GB/s","0 kB/s","1.42 GB/s"
"2023-04-16 03:09:40","1681589380000","0%","0%","0%","0.900%","0.700%","1.90%","3.50%","370 MiB","31.3 MiB","405 MiB","162 MiB","1.06 GB/s","0 kB/s","17.2 kB/s","439 MB/s","0 kB/s","1.07 GB/s","439 MB/s","0 kB/s","15 kB/s","1.07 GB/s","0 kB/s","439 MB/s"
"2023-04-16 03:09:50","1681589390000","0%","0%","0%","1.80%","0.600%","3.10%","7.50%","374 MiB","31.3 MiB","405 MiB","158 MiB","2.12 GB/s","0 kB/s","56.5 kB/s","1.34 GB/s","0 kB/s","2.12 GB/s","1.34 GB/s","0 kB/s","294 kB/s","2.12 GB/s","0 kB/s","1.34 GB/s"
"2023-04-16 03:10:00","1681589400000","0%","0%","0%","2.80%","1.40%","4.40%","8.60%","372 MiB","31.3 MiB","405 MiB","161 MiB","1.87 GB/s","0 kB/s","5.60 kB/s","1.24 GB/s","0 kB/s","1.88 GB/s","1.24 GB/s","0 kB/s","5.40 kB/s","1.88 GB/s","0 kB/s","1.24 GB/s"
"2023-04-16 03:10:10","1681589410000","0%","0%","0%","1.50%","0.900%","0.600%","9.50%","372 MiB","31.3 MiB","405 MiB","161 MiB","3.25 GB/s","0 kB/s","0 kB/s","2.00 GB/s","0 kB/s","3.25 GB/s","2.00 GB/s","0 kB/s","0 kB/s","3.25 GB/s","0 kB/s","2.00 GB/s"
"2023-04-16 03:10:20","1681589420000","0%","0%","0%","1.80%","1.10%","2.30%","5%","370 MiB","31.3 MiB","405 MiB","163 MiB","1.11 GB/s","0 kB/s","14.1 kB/s","737 MB/s","0 kB/s","1.11 GB/s","737 MB/s","0 kB/s","16.7 kB/s","1.11 GB/s","0 kB/s","737 MB/s"
"2023-04-16 03:10:30","1681589430000","0%","0%","0%","2.50%","1.20%","3.10%","11.8%","371 MiB","31.3 MiB","405 MiB","162 MiB","3.79 GB/s","0 kB/s","6 kB/s","2.36 GB/s","0 kB/s","3.79 GB/s","2.36 GB/s","0 kB/s","4.20 kB/s","3.79 GB/s","0 kB/s","2.36 GB/s"
"2023-04-16 03:10:40","1681589440000","0%","0%","0%","1.20%","0.900%","2.50%","9.30%","371 MiB","31.3 MiB","405 MiB","162 MiB","2.69 GB/s","0 kB/s","0 kB/s","1.70 GB/s","0 kB/s","2.70 GB/s","1.70 GB/s","0 kB/s","0 kB/s","2.70 GB/s","0 kB/s","1.70 GB/s"
"2023-04-16 03:10:50","1681589450000","0%","0%","0%","1.30%","0.900%","2.50%","6.10%","375 MiB","31.3 MiB","405 MiB","158 MiB","1.60 GB/s","0 kB/s","22.6 kB/s","1.02 GB/s","0 kB/s","1.61 GB/s","1.02 GB/s","0 kB/s","21.8 kB/s","1.61 GB/s","0 kB/s","1.02 GB/s"
"2023-04-16 03:11:00","1681589460000","0%","0%","0%","1.30%","0.800%","2.00%","7.30%","375 MiB","31.3 MiB","405 MiB","158 MiB","1.88 GB/s","0 kB/s","13.4 kB/s","1.35 GB/s","0 kB/s","1.89 GB/s","1.35 GB/s","0 kB/s","9.60 kB/s","1.89 GB/s","0 kB/s","1.35 GB/s"
"2023-04-16 03:11:10","1681589470000","0%","0%","0%","2.80%","1.60%","3.80%","7.20%","375 MiB","31.3 MiB","405 MiB","158 MiB","2.00 GB/s","0 kB/s","0 kB/s","1.12 GB/s","0 kB/s","2.00 GB/s","1.12 GB/s","0 kB/s","0 kB/s","2.00 GB/s","0 kB/s","1.12 GB/s"
"2023-04-16 03:11:20","1681589480000","0%","0%","0%","2.20%","0.900%","2.90%","9.30%","375 MiB","31.3 MiB","405 MiB","158 MiB","3.07 GB/s","0 kB/s","11.6 kB/s","1.90 GB/s","0 kB/s","3.07 GB/s","1.90 GB/s","0 kB/s","10.8 kB/s","3.07 GB/s","0 kB/s","1.90 GB/s"
"2023-04-16 03:11:30","1681589490000","0%","0%","0%","3.90%","1.40%","4.50%","7.50%","375 MiB","31.3 MiB","405 MiB","158 MiB","1.43 GB/s","0 kB/s","11.4 kB/s","989 MB/s","0 kB/s","1.44 GB/s","989 MB/s","0 kB/s","10.8 kB/s","1.44 GB/s","0 kB/s","989 MB/s"
"2023-04-16 03:11:40","1681589500000","0%","0%","0%","6.00%","2.20%","7.20%","21.0%","380 MiB","31.3 MiB","405 MiB","153 MiB","6.22 GB/s","0 kB/s","17.2 kB/s","4.01 GB/s","0 kB/s","6.24 GB/s","4.01 GB/s","0 kB/s","9.60 kB/s","6.24 GB/s","0 kB/s","4.01 GB/s"
"2023-04-16 03:11:50","1681589510000","0%","0%","0%","5.70%","1.90%","6.80%","20%","367 MiB","31.3 MiB","405 MiB","166 MiB","5.75 GB/s","0 kB/s","62.3 kB/s","3.94 GB/s","0 kB/s","5.77 GB/s","3.93 GB/s","0 kB/s","296 kB/s","5.77 GB/s","0 kB/s","3.93 GB/s"
"2023-04-16 03:12:00","1681589520000","0%","0%","0%","3.90%","1.00%","5.40%","19.7%","381 MiB","31.3 MiB","405 MiB","152 MiB","7.11 GB/s","0 kB/s","0 kB/s","4.13 GB/s","0 kB/s","7.13 GB/s","4.13 GB/s","0 kB/s","0 kB/s","7.13 GB/s","0 kB/s","4.13 GB/s"
"2023-04-16 03:12:10","1681589530000","0%","0%","0%","0.400%","0.300%","0.800%","3.20%","381 MiB","31.3 MiB","405 MiB","152 MiB","1.10 GB/s","0 kB/s","0 kB/s","664 MB/s","0 kB/s","1.10 GB/s","664 MB/s","0 kB/s","0 kB/s","1.10 GB/s","0 kB/s","664 MB/s"
"2023-04-16 03:12:20","1681589540000","0%","0%","0%","1.70%","0.800%","2.10%","3.10%","376 MiB","31.3 MiB","405 MiB","157 MiB","706 MB/s","0 kB/s","16.8 kB/s","481 MB/s","0 kB/s","712 MB/s","481 MB/s","0 kB/s","16.2 kB/s","713 MB/s","0 kB/s","481 MB/s"
"2023-04-16 03:12:30","1681589550000","0%","0%","0%","0.500%","0.900%","1.00%","4.90%","376 MiB","31.3 MiB","405 MiB","157 MiB","1.52 GB/s","0 kB/s","17.4 kB/s","942 MB/s","0 kB/s","1.52 GB/s","942 MB/s","0 kB/s","15 kB/s","1.52 GB/s","0 kB/s","942 MB/s"
"2023-04-16 03:12:40","1681589560000","0%","0%","0%","0.600%","0.100%","0.500%","6.20%","376 MiB","31.3 MiB","405 MiB","157 MiB","2.29 GB/s","0 kB/s","0 kB/s","1.40 GB/s","0 kB/s","2.29 GB/s","1.40 GB/s","0 kB/s","0 kB/s","2.29 GB/s","0 kB/s","1.40 GB/s"
"2023-04-16 03:12:50","1681589570000","0%","0%","0%","0.500%","0.500%","1.10%","4.50%","376 MiB","31.3 MiB","405 MiB","157 MiB","1.47 GB/s","0 kB/s","5.60 kB/s","925 MB/s","0 kB/s","1.47 GB/s","925 MB/s","0 kB/s","5.40 kB/s","1.47 GB/s","0 kB/s","925 MB/s"
"2023-04-16 03:13:00","1681589580000","0%","0%","0%","1.70%","0.800%","1.50%","8.00%","375 MiB","31.3 MiB","405 MiB","158 MiB","2.59 GB/s","0 kB/s","0 kB/s","1.59 GB/s","0 kB/s","2.59 GB/s","1.59 GB/s","0 kB/s","0 kB/s","2.59 GB/s","0 kB/s","1.59 GB/s"
"2023-04-16 03:13:10","1681589590000","0%","0%","0%","1.20%","0.600%","1.00%","5.10%","375 MiB","31.3 MiB","405 MiB","158 MiB","1.92 GB/s","0 kB/s","17.2 kB/s","1.19 GB/s","0 kB/s","1.92 GB/s","1.19 GB/s","0 kB/s","9.60 kB/s","1.92 GB/s","0 kB/s","1.19 GB/s"
"2023-04-16 03:13:20","1681589600000","0%","0%","0%","0.900%","0.500%","0.900%","5.30%","375 MiB","31.3 MiB","405 MiB","158 MiB","1.56 GB/s","0 kB/s","17 kB/s","990 MB/s","0 kB/s","1.56 GB/s","990 MB/s","0 kB/s","10.8 kB/s","1.56 GB/s","0 kB/s","990 MB/s"
